Ticker,Year,Year_Int,COD_Year,Years_Since_COD,Pre_Post_COD,Revenue,EBIT,PAT,CapEx,Change_in_WC,Depreciation_Expense,Interest_Expense,Tax_Rate,Working_Capital,FCF,EBIT_Margin,Net_Profit_Margin,Debt_Ratio,Current_Ratio,ROA,ROE,Asset_Turnover,Interest_Burden,Revenue_Growth,EBIT_Growth,Revenue_Lag1,FCF_Lag1,Revenue_Growth_Lag1,Rolling3_Avg_Rev_Growth,Rolling3_Avg_Ebit_Margin,Installed_Capacity_MW,License_Issue_Year,License_Term_Years,PPA_Tariff_Wet,PPA_Tariff_Dry,PLF,GDP_Growth,Inflation,Interest_Rate,Total_IPP_Generation_GWh,Power_Import_From_India_GWh,National_Peak_Demand_MW,OperatingCashFlow_Proxy,Market_Cap,Total_Debt
MKHC,2023/24,2023,2022.0,1.0,1,112251.0,60756.0,-316253.0,0.0,-162381.0,105626.0,271383.0,0.0,-445199.0,328763.0,0.5412513028837159,-2.8173735646007607,0.8183628732550394,0.1942974518604314,-0.0940778656887222,-0.5179431831953802,0.0333920452973561,4.466768714201066,11.516837644959857,-10.617856577489317,8968.0,,,,,14.9,2071.0,35.0,4.8,8.4,0.1433337930189084,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-210627.0,3548000.0,2751016.0
MKHC,2024/25,2024,2022.0,2.0,1,296974.0,284271.0,-63581.0,0.0,253198.0,131017.0,209379.0,0.0,-192001.0,162090.0,0.9572252116346884,-0.2140961835042798,0.8196954009086621,0.3310046376468211,-0.0196924275785044,-0.1092177432238138,0.0919793489831675,0.7365471680192492,1.6456245378660324,3.678895911514912,112251.0,328763.0,11.516837644959857,,0.2646943719224298,14.9,2071.0,35.0,4.8,8.4,0.3792073999162351,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,67436.0,4137400.0,2646553.0
MKHL,2023/24,2023,2022.0,1.0,1,69843.65911,56030.12514,4451.29182,1412.5,-49016.13337999999,20106.47199,31293.50233,0.0386291952364522,156850.25024000002,121575.83186684406,0.8022220750455753,0.0637322253261309,0.459341210645484,5.577116381861626,0.0060689484566025,0.0112250990374834,0.095225742166486,0.5585120906263962,-0.0457803795096276,-0.138335341716969,73194.53259,,,,,3.0,2075.0,35.0,4.8,8.4,0.4429455803526129,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,24557.76381,2317254.5312,336905.44386
MKHL,2024/25,2024,2022.0,2.0,1,63198.974,48282.407,2674.507,-622197.613,-130094.86124000004,19773.629,25717.492,0.0323539191101369,26755.389,818786.3851494793,0.7639745385739964,0.0423188357456562,0.4351363948541654,15.591765902503006,0.0038159550778012,0.0067555336244685,0.0901715515222535,0.532647264250931,-0.0951365549095154,-0.138277723289768,69843.65911,121575.83186684406,-0.0457803795096276,,0.818196225776893,3.0,2075.0,35.0,4.8,8.4,0.4008052638254693,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,22448.136,3591960.2096,304859.383
MKJC,2022/23,2022,2021.0,1.0,1,107882.703,88463.797,9292.331,0.0,-4206.168999999994,45044.059,33613.301,0.0524253610154228,53615.08399999999,133076.27850547992,0.819999819618906,0.0861336501737447,0.5499610174058905,1.546130812624671,0.0110789547914541,0.0246177669489718,0.128625162977608,0.3799667450403468,-0.0583161108047166,-0.1643008481150998,114563.607,,,,,7.0,2066.0,35.0,4.8,8.4,0.2932232632093933,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,54336.39,1443120.5599999998,461272.738
MKJC,2023/24,2023,2021.0,2.0,1,95871.071,78079.59,-2317.844,0.0,-1242.2979999999952,45018.536,34781.334,0.0,52372.78599999999,124340.42399999998,0.8144228408588446,-0.0241766778635444,0.5297446411853118,1.5327402643437211,-0.0029081665695474,-0.0061842284352026,0.1202880968990636,0.4454599979328785,-0.1113397390497344,-0.11738369086735,107882.703,133076.27850547992,-0.0583161108047166,,0.8528054007787058,7.0,2066.0,35.0,4.8,8.4,0.2605758616003479,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,42700.692,2167602.048,422212.89900000003
MKJC,2024/25,2024,2021.0,3.0,1,89203.29,77131.3,3506.655,0.0,-4993.461999999985,45320.077,26684.922,0.3159482831772851,47379.32400000001,103075.33718576786,0.864668780714254,0.0393108258675212,0.5279269553135959,1.4840684249165446,0.0043419719906437,0.0091976697846398,0.110452321843258,0.345967486610494,-0.0695494577295376,-0.0121451713565605,95871.071,124340.42399999998,-0.1113397390497344,-0.0797351025279962,0.8330304803973348,7.0,2066.0,35.0,4.8,8.4,0.2424529517286366,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,48826.732,1957239.2798,426363.344
MMKJL,2023/24,2023,2023.0,0.0,1,120822.098,30440.389,-50859.125,1376.6785999999993,133637.24490000002,0.0,78820.144,0.0,-12934.606,-104573.53450000002,0.2519438869535273,-0.4209422435289942,0.7129858324302263,0.9309949664856324,-0.0162054183469939,-0.0564620850121054,0.0384979616470299,2.5893277513634927,,-2.521390107204083,0.0,,,,,,,,4.8,8.4,,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-50859.125,5588000.0,2237636.499
MMKJL,2024/25,2024,2023.0,1.0,1,350228.115,163715.072,-6386.755,1167.840000000011,50232.32999999999,0.0,170096.939,0.0,37297.72399999999,112314.90199999996,0.4674526829463705,-0.0182359859944425,0.7147587727699811,1.1817549699348702,-0.0020349956631008,-0.007134297110073,0.111592302369665,1.0389815483818132,1.898709100383276,4.378218786888696,120822.098,-104573.53450000002,,,,,,,4.8,8.4,,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,-6386.755,5921000.0,2243242.7
MSHL,2023/24,2023,2022.0,1.0,1,266538.037,228588.503,24009.265,0.0,217920.029,64001.722,140087.531,0.02,133221.12099999998,70098.42593999999,0.8576205691797752,0.090078193980246,0.6379907259238773,11.2727175358023,0.0112804584603607,0.0311606903672935,0.1252296250836747,0.6128371688054669,0.735312609943059,0.6507001512315249,153596.554,,,,,9.5,2077.0,35.0,4.8,8.4,0.533802044780902,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,88010.987,4917736.4,1357280.658
MSHL,2024/25,2024,2022.0,2.0,1,315759.449,302766.297,132140.029,0.0,47223.902,65479.632,94425.223,0.0657999959249828,180445.023,301100.00589117786,0.9588511063052938,0.4184832137834139,0.5917010496566062,5.374758554307161,0.0599927215415163,0.1469333229758744,0.1433575339835867,0.3118749475606262,0.1846693723492831,0.3245036081276582,266538.037,70098.42593999999,0.735312609943059,,0.9060175373316272,9.5,2077.0,35.0,4.8,8.4,0.6323789333493551,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,197619.661,6862528.640000001,1294653.588
NGPL,2013/14,2013,2012.0,1.0,1,106582.0,85201.0,-11330.0,101.0,1703.0,29032.0,67499.0,0.0,-26512.0,112429.0,0.7993938939032857,-0.1063031281079356,0.7435922662767462,0.3182122100498894,-0.0128126402972803,-0.0499697887861266,0.1205292875697033,0.7922324855342073,0.7528781001249918,2.291647349714109,60804.0,,,,,5.0,2066.0,35.0,4.8,8.4,0.4055631659056317,4.128857037627179,9.9,11.473333333333333,680.85,2498.87,1046.87,17702.0,0.0,657382.0
NGPL,2014/15,2014,2012.0,2.0,1,179967.0,158197.0,72611.0,483.0,57703.0,29047.0,56539.0,0.0,31191.0,129058.0,0.8790333783415848,0.4034684136536143,0.6614921849674378,2.4813354863221884,0.0781998662403301,0.231013473744492,0.193819053968042,0.3573961579549549,0.6885308963990168,0.85675050762315,106582.0,112429.0,0.7528781001249918,,0.7013743167202656,5.0,2066.0,35.0,4.8,8.4,0.6848059360730594,6.011482840807486,9.1,10.546666666666669,864.8,2431.64,1111.85,101658.0,0.0,614064.0
NGPL,2015/16,2015,2012.0,3.0,1,136350.436,127661.753,51926.134,-931828.0,25711.758,29070.179,46665.44,0.0,56902.758,1062848.174,0.936276822759848,0.3808285145490844,0.4711068864895664,4.009763856593238,0.0536078350513616,0.1013585423632181,0.1407663370870097,0.3655397086706149,-0.242358676868537,-0.193020392295682,179967.0,129058.0,0.6885308963990168,0.3996834398851572,0.8715680316682395,5.0,2066.0,35.0,4.8,8.4,0.5188372754946727,3.976053273982289,7.21,9.62,1021.3,2366.22,1180.86,80996.313,0.0,456325.809
NGPL,2016/17,2016,2012.0,4.0,1,139832.205,118922.583,51389.27,0.0,10306.104999999996,29047.698,36131.486,0.0438031282688316,67208.863,132454.99484279024,0.8504663357057125,0.367506684171933,0.459696285505953,2.1816000158088484,0.0514803901876713,0.0952804669053197,0.140080146579285,0.3038235891664075,0.0255354445657951,-0.0684556634593604,136350.436,1062848.174,-0.242358676868537,0.1572358880320916,0.8885921789357152,5.0,2066.0,35.0,4.8,8.4,0.5320860159817351,0.43311371777683,9.92,8.86,1012.0,1778.0,1385.0,80436.968,1280462.84,458771.321
NGPL,2017/18,2017,2012.0,5.0,1,140439.231,129517.915,58668.54,0.0,-21165.23999999999,29114.69,39622.716,0.034747471430356,46043.62300000001,175297.4249488182,0.9222345784562148,0.417750364924741,0.3989218338445673,2.36685730411224,0.0592227285267346,0.098527499186221,0.1417658331367437,0.3059245973809878,0.0043411029669453,0.0890943648608775,139832.205,132454.99484279024,0.0255354445657951,-0.0708273764452655,0.9029925789739252,5.0,2066.0,35.0,4.8,8.4,0.5343958561643836,8.977279354213003,4.47,11.33,1623.0,2175.0,1444.0,87783.23,872954.3239999999,395119.059
NGPL,2018/19,2018,2012.0,6.0,1,143750.461,130711.909,61321.195,932777.136,-19957.116,29104.617,37532.687,0.0429719387267389,26086.507000000005,-758620.4381444032,0.9092973204447672,0.4265808580606917,0.3772512946566554,1.4640865938936956,0.0636036310161397,0.1021337067725469,0.1491009964799934,0.287140531319147,0.02357767111385,0.0092187555675213,140439.231,175297.4249488182,0.0043411029669453,0.0178180728821968,0.8939994115355648,5.0,2066.0,35.0,4.8,8.4,0.5469956659056316,7.622376107681873,4.15,12.47,2019.0,2582.0,1508.0,90425.812,621243.568,363343.667
NGPL,2019/20,2019,2012.0,7.0,1,136583.825,118814.758,58614.542,343.5,-17590.442000000003,29139.942,29864.059,0.0199999976592838,8496.065000000002,162825.34711811165,0.8699035775283054,0.4291470238148623,0.352248341585067,1.1160774621496576,0.0627087700686308,0.0968098950484835,0.1461242105588595,0.2513497439434249,-0.0498546992485818,-0.0910181106757456,143750.461,-758620.4381444032,0.02357767111385,-0.0073119750559288,0.9004784921430957,5.0,2066.0,35.0,4.8,8.4,0.5197253614916286,6.657055991898845,4.64,12.134092700177552,2033.0,2813.0,1320.0,87754.484,615888.02,329140.324
NGPL,2020/21,2020,2012.0,8.0,1,88334.725,197254.16,117488.17,0.0,77694.37100000001,29078.944,21302.491,0.2000681542471551,86190.43600000002,109174.45729122697,2.2330307814961783,1.3300338004108805,0.2917158648595581,1.824067049480956,0.1155555796591063,0.1631486206255254,0.0868816864830114,0.1079951419022037,-0.3532563244586246,0.6601823150622417,136583.825,162825.34711811165,-0.0498546992485818,-0.1265111175311188,1.3374105598230834,5.0,2066.0,35.0,4.8,8.4,0.3361290905631659,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,146567.114,3357928.71,296456.217
NGPL,2021/22,2021,2012.0,9.0,1,127596.369,192736.037,86064.678,0.0,-360037.113,29064.848,71164.834,0.0696349672408992,-273846.677,568416.8303773643,1.5105134927468038,0.6745072659551934,0.4751665352791174,0.672808934920874,0.0459328874085867,0.0875189760108282,0.0680984323327334,0.3692347062215458,0.4444644390979878,-0.0229050834720037,88334.725,109174.45729122697,-0.3532563244586246,0.0137844717969271,1.537815950590429,5.0,2066.0,35.0,4.8,8.4,0.4855265182648401,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,115129.526,2099589.2279999997,1078356.908
NGPL,2022/23,2022,2012.0,10.0,1,123509.665,137939.882,67481.142,514.1299999998882,-77687.78899999999,29058.773,32219.091,0.1197578180109997,-351534.466,227652.9347149853,1.1168347189671353,0.5463632501958451,0.1903974397794625,0.4226862960576444,0.0211002442679344,0.0260624722606938,0.0386194427615163,0.2335734272992926,-0.0320283722180214,-0.2843067433206588,127596.369,568416.8303773643,0.4444644390979878,0.0197265808071139,1.6201263310700391,5.0,2066.0,35.0,4.8,8.4,0.4699758942161339,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,96539.915,4330142.102597,608914.12
NGPL,2023/24,2023,2012.0,11.0,1,121221.886,92361.043,20647.648,5882.796000000089,482543.494,29955.929,38329.501,0.1348890149855547,131009.028,-378567.80811330857,0.7619172250793063,0.170329374350767,0.2126403569901299,2.414206999427728,0.0049976124182194,0.0063473057866095,0.0293408722791853,0.4149964070890797,-0.0185230767163039,-0.3304253877787136,123509.665,227652.9347149853,-0.0320283722180214,0.1313043300545541,1.1297551455977484,5.0,2066.0,35.0,4.8,8.4,0.4612704946727549,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,50603.577000000005,6312862.150429999,878524.158
NGPL,2024/25,2024,2012.0,12.0,1,114948.385,96026.317,17115.618,-939517.562,1452883.7600000002,29765.333,43422.183,0.2431917239867989,1583892.7880000002,-410927.35357933305,0.8353863953808486,0.148898290306558,0.1484718581884173,3.4431426195756667,0.0024067526919742,0.0028263924276818,0.0161637362458568,0.4521904448339927,-0.0517522141175068,0.0396841988889188,121221.886,-378567.80811330857,-0.0185230767163039,-0.0341012210172773,0.9047127798090968,5.0,2066.0,35.0,4.8,8.4,0.4373987252663622,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,46880.951,14760989.573280001,505470.924
NHDL,2016/17,2016,2015.0,1.0,1,104634.6673,83201.36045,12486.55271,-1139.0860000000102,30777.824949999995,28179.81224,42157.9015,0.0198000111425107,-6111.269910000003,80095.04587601796,0.7951605581298579,0.119334758089301,0.6762312654592968,0.9338963468457684,0.0190304432585941,0.0587778906057196,0.15947108422806,0.5066972615830587,0.0065000932108526,-0.0186497343250204,103958.9246,,,,,3.52,2067.0,35.0,4.8,8.4,0.5655585569954684,0.43311371777683,9.92,8.86,1012.0,1778.0,1385.0,40666.36495,0.0,443699.457
NHDL,2017/18,2017,2015.0,2.0,1,107255.6282,94852.68674,23079.34889,-696094.3587,49324.71774,28267.95022,42912.24663,0.0168996229549915,43213.44783,768287.303277826,0.8843609266184876,0.2151807721172808,0.5834155814041423,1.7264774868231738,0.0355136829163476,0.0852496669265542,0.1650411538489668,0.4524093950825709,0.0250486857523558,0.1400376896120815,104634.6673,80095.04587601796,0.0065000932108526,,0.8316867472579753,3.52,2067.0,35.0,4.8,8.4,0.5797250555642037,8.977279354213003,4.47,11.33,1623.0,2175.0,1444.0,51347.29911,436800.0,378497.45596999995
NHDL,2018/19,2018,2015.0,3.0,1,94038.12204,77600.41629,9988.68218,0.0,-13259.66341999999,28116.86467,39193.21144,0.0198000026530714,29953.784410000007,117440.45593157852,0.8252016799845484,0.1062194986810904,0.5534342591958559,1.3772574866694185,0.0158901357019659,0.0355829707599684,0.1495971634141671,0.5050644482824849,-0.1232336836939994,-0.1818848895370785,107255.6282,768287.303277826,0.0250486857523558,-0.0305616349102636,0.8349077215776313,3.52,2067.0,35.0,4.8,8.4,0.5082834014373184,7.622376107681873,4.15,12.47,2019.0,2582.0,1508.0,38105.54685,314600.0,267193.0
NHDL,2019/20,2019,2015.0,4.0,1,104249.6529,89327.64177,28590.2372,0.0,14454.255079999988,27944.81791,31825.14466,0.0232494760164673,44408.03949,100741.3837350608,0.8568627260148892,0.2742477927233463,0.4714139537459122,1.899834636627289,0.0488591426683511,0.092433659599226,0.1781569221876614,0.3562743181102115,0.1085892682507677,0.151123228980812,94038.12204,117440.45593157852,-0.1232336836939994,0.0034680901030414,0.8554751108726418,3.52,2067.0,35.0,4.8,8.4,0.5634775240634081,6.657055991898845,4.64,12.134092700177552,2033.0,2813.0,1320.0,56535.05511,325000.0,274891.09177
NHDL,2020/21,2020,2015.0,5.0,1,72296.40235,64717.91011,14876.70356,0.0,-12278.044479999997,27912.64396,21375.16259,0.0264144895614383,32129.99501,103199.10798896127,0.895174697582998,0.2057737740251469,0.4357232500286726,1.4725523820863415,0.0260596333560042,0.0461823623838542,0.1266421509711903,0.3302820278601237,-0.3065070209936401,-0.2754996233233708,104249.6529,100741.3837350608,0.1085892682507677,-0.1070504788122905,0.8590797011941452,3.52,2067.0,35.0,4.8,8.4,0.3907677067658607,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,42789.34752,1414270.0,247428.15952
NHDL,2021/22,2021,2015.0,6.0,1,94205.884,58122.972,20153.676,0.0,-7265.815009999991,28126.204,9146.466,0.0239363197565119,24864.180000000008,92123.7409670092,0.6169781496875503,0.2139322422790491,0.367963588698535,1.352647784328054,0.0373345318119425,0.0590702232557961,0.1745156850328531,0.1573640453210135,0.3030507872844381,-0.1019028287345911,72296.40235,103199.10798896127,-0.3065070209936401,0.0350443448471885,0.7896718577618125,3.52,2067.0,35.0,4.8,8.4,0.5091901679465892,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,48279.880000000005,1151748.0,128124.0
NHDL,2022/23,2022,2015.0,7.0,1,100525.338,80543.529,41654.009,0.0,-27509.266000000003,18829.473,12531.544,0.1447711897962237,-2645.085999999996,115221.88547628337,0.8012261445964995,0.4143632822204487,0.3315124665099752,0.9776666429887304,0.0728943518834969,0.1090436970361403,0.1759189460342093,0.1555872229040274,0.0670813088490311,0.3857434716173838,94205.884,92123.7409670092,0.3030507872844381,0.021208358379943,0.7711263306223493,3.52,2067.0,35.0,4.8,8.4,0.5433473108655044,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,60483.482,1266442.905,181383.648
NHDL,2023/24,2023,2015.0,8.0,1,95084.0,77452.0,40126.0,0.0,2813.085999999996,19537.0,12292.0,0.1118636564851704,168.0,85511.85007791058,0.8145639644945522,0.4220058053931261,0.195887565930136,1.0020630963637926,0.0767371323880956,0.0954308491409653,0.1818390444098511,0.1587047461653669,-0.0541290196905381,-0.0383833318254529,100525.338,115221.88547628337,0.0670813088490311,0.1053343588143103,0.7442560862595341,3.52,2067.0,35.0,4.8,8.4,0.5139364535768646,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,59663.0,1919414.94,20999.0
NHDL,2024/25,2024,2015.0,9.0,1,108153.0,88166.0,53440.0,0.0,22310.0,19215.0,7203.0,0.1260691098791476,22478.0,73955.99085839507,0.8151969894501309,0.4941148188214844,0.2234621992420941,1.346230861649364,0.0878578885500324,0.1131402778542302,0.1778086493329278,0.0816981602885466,0.1374468890665096,0.1383308371636626,95084.0,85511.85007791058,-0.0541290196905381,0.0501330594083341,0.8103290328470608,3.52,2067.0,35.0,4.8,8.4,0.5845754202988792,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,72655.0,2627239.6566,71000.0
NHPC,2011/12,2011,2010.0,1.0,1,183041.1288,129446.2251,-475824.5818,-48244.94200000004,-108308.74308999996,44902.08411,52018.10803,0.0,36971.73775,330901.9943,0.7071974804167619,-2.599550084286849,0.3154900722450536,1.9618265792066127,-0.3523806270590784,-0.5147925729043227,0.1355544673630511,0.4018511006390097,-0.0394334915945934,0.0206372515468519,190555.3933,,,,,7.5,2054.0,50.0,4.8,8.4,0.4643356894977169,3.4,9.6,10.43,453.89,2638.95,928.08,-430922.49769,762251.1599999999,426010.73998
NHPC,2012/13,2012,2010.0,2.0,1,189814.0341,156265.752,29777.05301,36.83700000005774,-34318.26402,44781.68578,40590.82358,0.0202966589735585,2653.473729999998,232157.1921224093,0.8232571039382384,0.1568748757234278,0.2510950227319876,1.0644744975024714,0.0233734802758845,0.0312102082155142,0.1489944146129062,0.25975508427464,0.0370020953454696,0.2071866281097139,183041.1288,330901.9943,-0.0394334915945934,,0.7320097229168884,7.5,2054.0,50.0,4.8,8.4,0.4815170829528158,4.8,8.3,12.4,628.81,2567.95,985.69,74558.73879,873124.056,319886.88523
NHPC,2013/14,2013,2010.0,3.0,1,178364.2374,128641.9784,60500.24009,37.52000000001863,-7334.084919999994,44691.46919,23048.94955,0.0065896429008397,-4680.611189999996,179782.30781028647,0.7212319031841974,0.3391949023633142,0.1765627226660435,0.9087685670557332,0.0491022034368217,0.0596307755232111,0.1447610299998788,0.1791712925801831,-0.0603211282784699,-0.1767743299248321,189814.0341,232157.1921224093,0.0370020953454696,-0.0209175081758645,0.750562162513066,7.5,2054.0,50.0,4.8,8.4,0.4524714292237443,4.128857037627179,9.9,11.473333333333333,680.85,2498.87,1046.87,105191.70928,3035145.528,171593.31561
NHPC,2014/15,2014,2010.0,4.0,1,191028.7758,133056.8383,70309.9747,466.5619999999181,27777.311249999995,44702.91275,17805.16488,0.0033846940432723,23096.70006,149065.52111198942,0.6965277233378994,0.3680595994271142,0.0898763724766154,1.834999028719423,0.0589836051136264,0.0648083440021331,0.1602555814477725,0.1338162330285883,0.0710037986572301,0.0343189676877668,178364.2374,179782.30781028647,-0.0603211282784699,0.0158949219080765,0.7470055768201117,7.5,2054.0,50.0,4.8,8.4,0.4845986194824962,6.011482840807486,9.1,10.546666666666669,864.8,2431.64,1111.85,115012.88745,1649234.328,107134.94814
NHPC,2015/16,2015,2010.0,5.0,1,163225.1295,94364.71466,-73189.63091,934.1710000000894,5297.863550000002,44806.6877,3412.23903,0.0,28394.56361,132939.3678099999,0.5781261436217761,-0.4483968316287965,0.1184169771516252,2.302164017757828,-0.0637764781441382,-0.0723431333160343,0.142232222989781,0.036160116016823,-0.1455469008978488,-0.2907939504226143,191028.7758,149065.52111198942,0.0710037986572301,-0.0449547435063629,0.6652952567146243,7.5,2054.0,50.0,4.8,8.4,0.4140667922374429,3.976053273982289,7.21,9.62,1021.3,2366.22,1180.86,-28382.943210000005,2730245.064,240904.49766
NHPC,2016/17,2016,2010.0,6.0,1,180211.0821,118711.8478,-88782.89184,39411.4040000001,-11681.5534,53803.22663,17870.04894,0.0,16713.01021,144785.22382999992,0.6587377780359047,-0.4926605556407121,0.2051900881226374,1.3168135135106762,-0.0764591252412155,-0.0961980017162833,0.1551963605890456,0.1505329861439491,0.1040645680725282,0.2580109867096376,163225.1295,132939.3678099999,-0.1455469008978488,0.0098404886106364,0.6444638816651934,7.5,2054.0,50.0,4.8,8.4,0.4571564741248097,0.43311371777683,9.92,8.86,1012.0,1778.0,1385.0,-34979.66521,1829402.784,205013.7191
NHPC,2017/18,2017,2010.0,7.0,1,183710.0171,92467.96538,13028.42389,21990.321,1377.63594,50339.5336,16273.62332,0.4874434150806975,18090.64615,74366.64120960911,0.503336545495319,0.0709184185797999,0.1680076272979897,1.4159710587691137,0.0115813748258899,0.0139200492819527,0.1633055989941193,0.1759920125107439,0.0194157593374774,-0.2210721415457573,180211.0821,144785.22382999992,0.1040645680725282,-0.0073555244959477,0.5800668223843333,7.5,2054.0,50.0,4.8,8.4,0.4660325142059868,8.977279354213003,4.47,11.33,1623.0,2175.0,1444.0,63367.95749,1191883.632,188999.54609
NHPC,2018/19,2018,2010.0,8.0,1,205136.6574,127002.6884,45315.68203,2010.878000000026,27765.742200000008,51119.33579,13365.17359,0.2720254368460365,45856.38835000001,113797.44219736892,0.6191125955238461,0.220904847550665,0.138949155877691,1.90200136555784,0.0397641933217463,0.0461810050544581,0.1800059788757072,0.1052353596477096,0.1166329448891004,0.3734776998507373,183710.0171,74366.64120960911,0.0194157593374774,0.0800377574330353,0.5937289730183566,7.5,2054.0,50.0,4.8,8.4,0.5203872587519026,7.622376107681873,4.15,12.47,2019.0,2582.0,1508.0,96435.01782,886983.168,152920.777
NHPC,2019/20,2019,2010.0,9.0,1,213834.5046,132313.2686,52405.57848,28061.767999999924,49086.81586999999,51635.7873,9688.46794,0.261779027284055,94943.20422,72163.63327911819,0.6187648193050319,0.2450754080966968,0.130598258738094,2.2717237379993658,0.0440775025150771,0.0506986591174518,0.1798528169651602,0.0732237064544863,0.0424002580047889,0.0418147069711951,205136.6574,113797.44219736892,0.1166329448891004,0.0594829874104556,0.580404653441399,7.5,2054.0,50.0,4.8,8.4,0.5424518127853881,6.657055991898845,4.64,12.134092700177552,2033.0,2813.0,1320.0,104041.36578,734532.936,155273.70896999998
NHPC,2020/21,2020,2010.0,10.0,1,159533.0685,93879.71097,625262.9525,1628.1599999999162,269438.681,52372.16107,19530.85241,0.0218408143379719,364381.88522,-126865.37829739811,0.5884655253778937,3.919331323461631,0.0778544477396371,7.811378341285076,0.3475632731997451,0.3769071729893699,0.0886792272751185,0.2080412498952115,-0.2539414123159242,-0.2904739489596435,213834.5046,72163.63327911819,0.0424002580047889,-0.0316360698073449,0.6087809800689239,7.5,2054.0,50.0,4.8,8.4,0.4047008333333333,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,677635.11357,4296324.72,140059.39526000002
NHPC,2021/22,2021,2010.0,11.0,1,174516.7719,102141.2402,14609.26943,238976.12613,-114209.92242000002,59285.87301,18632.84734,0.3782190052035875,250171.9628,-1970.84875870464,0.5852803663966925,0.0837126957537999,0.1634926598527254,2.4648575725654016,0.0073714852093644,0.0088122181988248,0.0880569565104446,0.1824223722319753,0.0939222415821582,0.0880012213995848,159533.0685,-126865.37829739811,-0.2539414123159242,-0.0392063042429923,0.5975035703598727,7.5,2054.0,50.0,4.8,8.4,0.4427112427701674,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,73895.14244,3942040.6656000004,325635.79500000004
NHPC,2022/23,2022,2010.0,12.0,1,195492.8258,88111.73268,4215.0147,851775.7764699999,-466032.6234,58054.35159,21135.69061,0.512942531809049,-215860.66060000003,-284773.32404296123,0.4507159396741402,0.0215609687094716,0.2563929393051016,0.5056715886564966,0.0018880724036623,0.0025390727212956,0.0875689969733555,0.239873737209999,0.1201950601746146,-0.1373539962167015,174516.7719,-1970.84875870464,0.0939222415821582,-0.0132747035197171,0.5414872771495755,7.5,2054.0,50.0,4.8,8.4,0.4959229472349061,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,62269.36629,2926485.143376,572382.7148
NHPC,2023/24,2023,2010.0,13.0,1,189374.391,65681.515,-5644.087,-1809398.7006,-17876.533399999957,44913.179,26689.305,0.0,-233737.194,1937869.928,0.3468341978720871,-0.0298038555804517,0.2394596581777247,0.4124408306811868,-0.0018074041461124,-0.0023764737341636,0.0606432996977062,0.406344235512838,-0.0312974902018117,-0.2545656179689599,195492.8258,-284773.32404296123,0.1201950601746146,0.060939937184987,0.4609435013143066,7.5,2054.0,50.0,4.8,8.4,0.480401803652968,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,39269.092,4019008.3885350004,747774.728
NHPC,2024/25,2024,2010.0,14.0,1,162894.344,70432.264,3132.634,2400748.158,-94180.78999999996,45584.078,21486.658,0.0592365802422606,-327917.98399999994,-2194723.19245808,0.43238004629553,0.0192310790115585,0.2924103015483932,0.3320077378065851,0.0009320903575878,0.0013172751938526,0.0484679178442183,0.3050683987667925,-0.1398290806912746,0.0723300764301797,189374.391,1937869.928,-0.0312974902018117,-0.0169771702394905,0.4099767279472524,7.5,2054.0,50.0,4.8,8.4,0.4132276610857432,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,48716.712,5275534.429070001,982752.847
NYADI,2020/21,2020,2021.0,-1.0,0,0.0,-21972.238,-21972.238,1404759.9100000006,-750119.5025,0.0,0.0,0.0,-582692.286,-676612.6455000006,,,0.8031135765964625,0.1441759116107867,-0.0043020654071005,-0.0218504929746289,0.0,-0.0,,-0.1782745350852067,0.0,,,,,30.0,2069.0,36.0,4.8,8.4,0.0,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,-21972.238,0.0,4099611.4590000003
